degree,n,time
50,91,0.000185500000000000
50,92,0.000186100000000000
50,93,0.000187200000000000
50,94,0.000192200000000000
50,95,0.000194900000000000
50,96,0.000195800000000000
50,97,0.000199500000000000
50,98,0.000204000000000000
50,99,0.000208200000000000
50,100,0.000208700000000000
51,52,0.000126100000000000
51,53,0.000089000000000000
51,54,0.000091100000000000
51,55,0.000092800000000000
51,56,0.000094400000000000
51,57,0.000096400000000000
51,58,0.000099200000000000
51,59,0.000101500000000000
51,60,0.000102200000000000
51,61,0.000105300000000000
51,62,0.000109200000000000
51,63,0.000110900000000000
51,64,0.000112200000000000
51,65,0.000124300000000000
51,66,0.000126400000000000
51,67,0.000130100000000000
51,68,0.000131000000000000
51,69,0.000133000000000000
51,70,0.000136700000000000
51,71,0.000139600000000000
51,72,0.000138600000000000
51,73,0.000142600000000000
51,74,0.000145100000000000
51,75,0.000146700000000000
51,76,0.000148100000000000
51,77,0.000151000000000000
51,78,0.000154000000000000
51,79,0.000157000000000000
51,80,0.000157500000000000
51,81,0.000160700000000000
51,82,0.000164800000000000
51,83,0.000167600000000000
51,84,0.000168400000000000
51,85,0.000171700000000000
51,86,0.000173300000000000
51,87,0.000177300000000000
51,88,0.000178700000000000
51,89,0.000179100000000000
51,90,0.000184500000000000
51,91,0.000187800000000000
51,92,0.000188900000000000
51,93,0.000193100000000000
51,94,0.000196500000000000
51,95,0.000205100000000000
51,96,0.000198500000000000
51,97,0.000205000000000000
51,98,0.000217400000000000
51,99,0.000210800000000000
51,100,0.000212500000000000
51,101,0.000215900000000000
51,102,0.000221600000000000
52,53,0.000130500000000000
52,54,0.000089900000000000
52,55,0.000092100000000000
52,56,0.000093000000000000
52,57,0.000097100000000000
52,58,0.000099900000000000
52,59,0.000101900000000000
52,60,0.000103900000000000
52,61,0.000105300000000000
52,62,0.000108400000000000
52,63,0.000111000000000000
52,64,0.000112200000000000
52,65,0.000124100000000000
52,66,0.000127700000000000
52,67,0.000129200000000000
52,68,0.000131100000000000
52,69,0.000133000000000000
52,70,0.000136600000000000
52,71,0.000139400000000000
52,72,0.000139300000000000
52,73,0.000142000000000000
52,74,0.000145000000000000
52,75,0.000147900000000000
52,76,0.000148500000000000
52,77,0.000150900000000000
52,78,0.000154600000000000
52,79,0.000156100000000000
52,80,0.000158300000000000
52,81,0.000161100000000000
52,82,0.000164100000000000
52,83,0.000166600000000000
52,84,0.000168400000000000
52,85,0.000170900000000000
52,86,0.000174800000000000
52,87,0.000176600000000000
52,88,0.000178400000000000
52,89,0.000181500000000000
52,90,0.000183800000000000
52,91,0.000187000000000000
52,92,0.000188700000000000
52,93,0.000193900000000000
52,94,0.000202100000000000
52,95,0.000209400000000000
52,96,0.000199500000000000
52,97,0.000203300000000000
52,98,0.000207300000000000
52,99,0.000210300000000000
52,100,0.000211500000000000
52,101,0.000213200000000000
52,102,0.000219800000000000
52,103,0.000220500000000000
52,104,0.000220400000000000
53,54,0.000139500000000000
53,55,0.000094000000000000
53,56,0.000093600000000000
53,57,0.000098700000000000
53,58,0.000101000000000000
53,59,0.000103700000000000
53,60,0.000104800000000000
53,61,0.000106900000000000
53,62,0.000110400000000000
53,63,0.000112400000000000
53,64,0.000113300000000000
53,65,0.000126000000000000
53,66,0.000129100000000000
53,67,0.000131900000000000
53,68,0.000132900000000000
53,69,0.000136300000000000
53,70,0.000138900000000000
53,71,0.000141200000000000
53,72,0.000141300000000000
53,73,0.000145100000000000
53,74,0.000147000000000000
53,75,0.000150300000000000
53,76,0.000151800000000000
53,77,0.000153700000000000
53,78,0.000156100000000000
53,79,0.000159600000000000
53,80,0.000160500000000000
53,81,0.000163700000000000
53,82,0.000167600000000000
53,83,0.000168700000000000
53,84,0.000171300000000000
53,85,0.000176200000000000
53,86,0.000184200000000000
53,87,0.000182400000000000
53,88,0.000181000000000000
53,89,0.000184500000000000
53,90,0.000189800000000000
53,91,0.000191200000000000
53,92,0.000191600000000000
53,93,0.000196700000000000
53,94,0.000199900000000000
53,95,0.000201300000000000
53,96,0.000202200000000000
53,97,0.000205900000000000
53,98,0.000210300000000000
53,99,0.000213300000000000
53,100,0.000214000000000000
53,101,0.000217200000000000
53,102,0.000219900000000000
53,103,0.000222900000000000
53,104,0.000224300000000000
53,105,0.000227800000000000
53,106,0.000230300000000000
54,55,0.000145400000000000
54,56,0.000094900000000000
54,57,0.000100600000000000
54,58,0.000102500000000000
54,59,0.000105200000000000
54,60,0.000106500000000000
54,61,0.000108000000000000
54,62,0.000111100000000000
54,63,0.000115000000000000
54,64,0.000114500000000000
54,65,0.000126200000000000
54,66,0.000130600000000000
54,67,0.000132500000000000
54,68,0.000133200000000000
54,69,0.000136900000000000
54,70,0.000140600000000000
54,71,0.000143100000000000
54,72,0.000140900000000000
54,73,0.000143700000000000
54,74,0.000148900000000000
54,75,0.000151100000000000
54,76,0.000152100000000000
54,77,0.000154300000000000
54,78,0.000159100000000000
54,79,0.000160300000000000
54,80,0.000162600000000000
54,81,0.000164100000000000
54,82,0.000168900000000000
54,83,0.000171400000000000
54,84,0.000176000000000000
54,85,0.000175000000000000
54,86,0.000188500000000000
54,87,0.000181300000000000
54,88,0.000180900000000000
54,89,0.000182800000000000
54,90,0.000189700000000000
54,91,0.000192100000000000
54,92,0.000192300000000000
54,93,0.000195100000000000
54,94,0.000200000000000000
54,95,0.000201100000000000
54,96,0.000200700000000000
54,97,0.000206000000000000
54,98,0.000211500000000000
54,99,0.000214500000000000
54,100,0.000213600000000000
54,101,0.000216500000000000
54,102,0.000221500000000000
54,103,0.000225200000000000
54,104,0.000223100000000000
54,105,0.000227100000000000
54,106,0.000232600000000000
54,107,0.000236900000000000
54,108,0.000235100000000000
55,56,0.000151800000000000
55,57,0.000100200000000000
55,58,0.000104200000000000
55,59,0.000105100000000000
55,60,0.000105200000000000
55,61,0.000108300000000000
55,62,0.000111700000000000
55,63,0.000114200000000000
55,64,0.000115100000000000
55,65,0.000126900000000000
55,66,0.000129800000000000
55,67,0.000133100000000000
55,68,0.000133800000000000
55,69,0.000136600000000000
55,70,0.000139900000000000
55,71,0.000142200000000000
55,72,0.000141600000000000
55,73,0.000144600000000000
55,74,0.000148900000000000
55,75,0.000151300000000000
55,76,0.000153200000000000
55,77,0.000155000000000000
55,78,0.000164800000000000
55,79,0.000165300000000000
55,80,0.000165200000000000
55,81,0.000165500000000000
55,82,0.000169300000000000
55,83,0.000170400000000000
55,84,0.000171200000000000
55,85,0.000174100000000000
55,86,0.000180000000000000
55,87,0.000180300000000000
55,88,0.000181900000000000
55,89,0.000187400000000000
55,90,0.000187900000000000
55,91,0.000192900000000000
55,92,0.000194000000000000
55,93,0.000196300000000000
55,94,0.000200700000000000
55,95,0.000203300000000000
55,96,0.000203000000000000
55,97,0.000206700000000000
55,98,0.000212700000000000
55,99,0.000216100000000000
55,100,0.000213000000000000
55,101,0.000217500000000000
55,102,0.000222300000000000
55,103,0.000226500000000000
55,104,0.000225400000000000
55,105,0.000228100000000000
55,106,0.000233200000000000
55,107,0.000236400000000000
55,108,0.000236500000000000
55,109,0.000239800000000000
55,110,0.000244100000000000
56,57,0.000161300000000000
56,58,0.000104000000000000
56,59,0.000105900000000000
56,60,0.000107300000000000
56,61,0.000109600000000000
56,62,0.000112100000000000
56,63,0.000114600000000000
56,64,0.000116200000000000
56,65,0.000128500000000000
56,66,0.000132700000000000
56,67,0.000135200000000000
56,68,0.000137700000000000
56,69,0.000140600000000000
56,70,0.000142400000000000
56,71,0.000152000000000000
56,72,0.000143500000000000
56,73,0.000146500000000000
56,74,0.000149100000000000
56,75,0.000151700000000000
56,76,0.000153400000000000
56,77,0.000157100000000000
56,78,0.000159100000000000
56,79,0.000162300000000000
56,80,0.000162600000000000
56,81,0.000166100000000000
56,82,0.000168800000000000
56,83,0.000171900000000000
56,84,0.000172900000000000
56,85,0.000177500000000000
56,86,0.000180300000000000
56,87,0.000181100000000000
56,88,0.000182800000000000
56,89,0.000186400000000000
56,90,0.000189500000000000
56,91,0.000193300000000000
56,92,0.000195500000000000
56,93,0.000197900000000000
56,94,0.000201600000000000
56,95,0.000203300000000000
56,96,0.000205800000000000
56,97,0.000208000000000000
56,98,0.000212500000000000
56,99,0.000215500000000000
56,100,0.000216300000000000
56,101,0.000219400000000000
56,102,0.000224500000000000
56,103,0.000226200000000000
56,104,0.000228800000000000
56,105,0.000229300000000000
56,106,0.000234700000000000
56,107,0.000236600000000000
56,108,0.000238500000000000
56,109,0.000241200000000000
56,110,0.000245900000000000
56,111,0.000250600000000000
56,112,0.000250500000000000
57,58,0.000166500000000000
57,59,0.000105600000000000
57,60,0.000107100000000000
57,61,0.000109200000000000
57,62,0.000112800000000000
57,63,0.000116400000000000
57,64,0.000116800000000000
57,65,0.000132600000000000
57,66,0.000135600000000000
57,67,0.000135300000000000
57,68,0.000136200000000000
57,69,0.000141700000000000
57,70,0.000142200000000000
57,71,0.000145200000000000
57,72,0.000147700000000000
57,73,0.000146300000000000
57,74,0.000149100000000000
57,75,0.000151800000000000
57,76,0.000155100000000000
57,77,0.000154900000000000
57,78,0.000158800000000000
57,79,0.000161900000000000
57,80,0.000161900000000000
57,81,0.000164800000000000
57,82,0.000168800000000000
57,83,0.000172700000000000
57,84,0.000172600000000000
57,85,0.000175500000000000
57,86,0.000179600000000000
57,87,0.000182700000000000
57,88,0.000182800000000000
57,89,0.000185900000000000
57,90,0.000191100000000000
57,91,0.000194500000000000
57,92,0.000194100000000000
57,93,0.000196300000000000
57,94,0.000200900000000000
57,95,0.000204400000000000
57,96,0.000205700000000000
57,97,0.000208700000000000
57,98,0.000212100000000000
57,99,0.000216500000000000
57,100,0.000216800000000000
57,101,0.000219100000000000
57,102,0.000224500000000000
57,103,0.000226500000000000
57,104,0.000226800000000000
57,105,0.000230400000000000
57,106,0.000235900000000000
57,107,0.000237200000000000
57,108,0.000237600000000000
57,109,0.000239200000000000
57,110,0.000244500000000000
57,111,0.000249900000000000
57,112,0.000249300000000000
57,113,0.000253600000000000
57,114,0.000259000000000000
58,59,0.000176400000000000
58,60,0.000108400000000000
58,61,0.000112200000000000
58,62,0.000115800000000000
58,63,0.000119900000000000
58,64,0.000119300000000000
58,65,0.000131200000000000
58,66,0.000134300000000000
58,67,0.000139400000000000
58,68,0.000139600000000000
58,69,0.000142700000000000
58,70,0.000146000000000000
58,71,0.000148300000000000
58,72,0.000148700000000000
58,73,0.000151500000000000
58,74,0.000154800000000000
58,75,0.000158200000000000
58,76,0.000158500000000000
58,77,0.000160900000000000
58,78,0.000164800000000000
58,79,0.000166500000000000
58,80,0.000168400000000000
58,81,0.000171000000000000
58,82,0.000175100000000000
58,83,0.000176600000000000
58,84,0.000178600000000000
58,85,0.000180900000000000
58,86,0.000185200000000000
58,87,0.000189000000000000
58,88,0.000189600000000000
58,89,0.000192500000000000
58,90,0.000196300000000000
58,91,0.000200700000000000
58,92,0.000201400000000000
58,93,0.000203800000000000
58,94,0.000208000000000000
58,95,0.000211100000000000
58,96,0.000212200000000000
58,97,0.000215800000000000
58,98,0.000219800000000000
58,99,0.000223100000000000
58,100,0.000223800000000000
58,101,0.000226600000000000
58,102,0.000231400000000000
58,103,0.000235000000000000
58,104,0.000235000000000000
58,105,0.000236400000000000
58,106,0.000242800000000000
58,107,0.000245700000000000
58,108,0.000245800000000000
58,109,0.000248300000000000
58,110,0.000255400000000000
58,111,0.000257200000000000
58,112,0.000260000000000000
58,113,0.000266500000000000
58,114,0.000267900000000000
58,115,0.000277600000000000
58,116,0.000273200000000000
59,60,0.000180800000000000
59,61,0.000112800000000000
59,62,0.000116700000000000
59,63,0.000118800000000000
59,64,0.000119700000000000
59,65,0.000132000000000000
59,66,0.000134700000000000
59,67,0.000137700000000000
59,68,0.000139800000000000
59,69,0.000142300000000000
59,70,0.000146000000000000
59,71,0.000148500000000000
59,72,0.000148800000000000
59,73,0.000151600000000000
59,74,0.000154500000000000
59,75,0.000156800000000000
59,76,0.000159300000000000
59,77,0.000161000000000000
59,78,0.000164200000000000
59,79,0.000166600000000000
59,80,0.000168300000000000
59,81,0.000171400000000000
59,82,0.000174300000000000
59,83,0.000176600000000000
59,84,0.000178100000000000
59,85,0.000182000000000000
59,86,0.000185500000000000
59,87,0.000187800000000000
59,88,0.000189700000000000
59,89,0.000192900000000000
59,90,0.000194800000000000
59,91,0.000198800000000000
59,92,0.000201700000000000
59,93,0.000204400000000000
59,94,0.000207900000000000
59,95,0.000210200000000000
59,96,0.000212000000000000
59,97,0.000215700000000000
59,98,0.000220400000000000
59,99,0.000222700000000000
59,100,0.000222600000000000
59,101,0.000226700000000000
59,102,0.000231000000000000
59,103,0.000233300000000000
59,104,0.000234600000000000
59,105,0.000237200000000000
59,106,0.000241900000000000
59,107,0.000243400000000000
59,108,0.000245800000000000
59,109,0.000248700000000000
59,110,0.000252800000000000
59,111,0.000256600000000000
59,112,0.000263100000000000
59,113,0.000261800000000000
59,114,0.000272800000000000
59,115,0.000273000000000000
59,116,0.000275600000000000
59,117,0.000270800000000000
59,118,0.000274600000000000
